studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,germplasmEntryNumber,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,Biomass_Time,Biomass_1_oat_g,Biomass_2_oat_g,Biomass_3_oat_g,Biomass_4_oat_g,Grain weight - g|CO_350:0005123,oat_grain_yield,Lodging,Biomass_1_pea_g,Biomass_2_pea_g,Biomass_3_pea_g,Biomass_4_pea_g,Pea grain weight - g|COMP:0000009,pea_grain_yield,Pea plant establishment - plants/ft2|COMP:0000052,Pea plant height - cm|day 151|COMP:0000087,Pea plant height - cm|day 176|COMP:0000088,Pea plant height - cm|day 196|COMP:0000089,Pea plant height - cm|day 214|COMP:0000090,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|day 151|COMP:0000075,Plant height - cm|day 176|COMP:0000076,Plant height - cm|day 196|COMP:0000077,Plant height - cm|day 214|COMP:0000078,Biomass_1_weed_g,Biomass_2_weed_g,Biomass_3_weed_g,Biomass_4_weed_g,notes,AUSTRIAN FIELD PEAS,DS Admiral,Frostmaster Peas,Icicle Winter Peas,Maxum,ND Dawn,ND Victory,NDP140510Y,NDP150231Y,NDP150412G,Organic 4010,delta field pea,peaName,pea_type
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,714451,SpringOatPeaIntercrop_2024_NY_164_subplot_2,1,4,164,7,14,check,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,33,87,102,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,714453,SpringOatPeaIntercrop_2024_NY_164_subplot_3,1,4,164,7,14,check,NA,1,26.6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,10,26,81,99,112,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,plot,711175,SpringOatPeaIntercrop_2024_NY_165,1,4,165,7,15,test,NA,,14.5,NA,NA,285.4,271,79,3,5,NA,NA,12.4,13,4,4,13.66666667,54,49.66666667,59,19.66666667,24.33333333,73.33333333,76.33333333,91.33333333,1.7,NA,NA,106.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713570,SpringOatPeaIntercrop_2024_NY_165_subplot_1,1,4,165,7,15,test,NA,1,14.5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,5,12,61,50,72,7,22,70,75,97,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713572,SpringOatPeaIntercrop_2024_NY_165_subplot_2,1,4,165,7,15,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,48,48,48,28,26,72,79,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713574,SpringOatPeaIntercrop_2024_NY_165_subplot_3,1,4,165,7,15,test,NA,4,NA,NA,NA,285.4,NA,NA,NA,NA,NA,NA,12.4,NA,NA,4,15,53,51,57,24,25,78,75,83,NA,NA,NA,106.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150231Y,NA,NA,NA,NDP150231Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,plot,711240,SpringOatPeaIntercrop_2024_NY_166,1,4,166,7,16,test,NA,,27.3,NA,NA,150.2,171,71,2,0,NA,NA,0.4,1,NA,0,0,0,0,0,20.33333333,25.66666667,74.33333333,77,83,2.1,NA,NA,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713793,SpringOatPeaIntercrop_2024_NY_166_subplot_1,1,4,166,7,16,test,NA,1,27.3,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,27,25,73,72,81,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713795,SpringOatPeaIntercrop_2024_NY_166_subplot_2,1,4,166,7,16,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,17,30,75,75,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",85417,REINS,"IL06-5433,Reins",NA,subplot,713797,SpringOatPeaIntercrop_2024_NY_166_subplot_3,1,4,166,7,16,test,NA,4,NA,NA,NA,150.2,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,0,0,0,0,17,22,75,84,89,NA,NA,NA,172.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,plot,711220,SpringOatPeaIntercrop_2024_NY_167,1,4,167,7,17,test,NA,,12.8,NA,289.4,NA,223,90,5,0,NA,0,NA,1,NA,0,0,0,0,0,15.33333333,25.66666667,84.33333333,104,108,1.4,NA,69.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713883,SpringOatPeaIntercrop_2024_NY_167_subplot_1,1,4,167,7,17,test,NA,1,12.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,4,28,85,107,110,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713885,SpringOatPeaIntercrop_2024_NY_167_subplot_2,1,4,167,7,17,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,20,27,84,105,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713887,SpringOatPeaIntercrop_2024_NY_167_subplot_3,1,4,167,7,17,test,NA,3,NA,NA,289.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,22,22,84,100,108,NA,NA,69.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,plot,711183,SpringOatPeaIntercrop_2024_NY_168,1,4,168,7,18,test,NA,,17.1,NA,174.8,NA,266,97,5,3.7,NA,0,NA,11,4,8.666666667,14.66666667,39.33333333,35,42,15.66666667,26.66666667,80.33333333,105,109.3333333,0.7,NA,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713497,SpringOatPeaIntercrop_2024_NY_168_subplot_1,1,4,168,7,18,test,NA,1,17.1,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,13,15,45,34,44,19,29,85,105,106,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713499,SpringOatPeaIntercrop_2024_NY_168_subplot_2,1,4,168,7,18,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,30,37,39,23,26,83,106,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",510804,SD181245,SD181245,NA,subplot,713501,SpringOatPeaIntercrop_2024_NY_168_subplot_3,1,4,168,7,18,test,NA,3,NA,NA,174.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3,15,43,34,43,5,25,73,104,114,NA,NA,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP140510Y,NA,NA,NA,NA,NDP140510Y,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,plot,711329,SpringOatPeaIntercrop_2024_NY_169,1,4,169,7,19,test,NA,,17.4,NA,NA,182.4,92,44,0,0,NA,NA,0,2,NA,0,0,0,0,0,24,27.33333333,64.66666667,67,76,5.1,NA,NA,100.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,714384,SpringOatPeaIntercrop_2024_NY_169_subplot_1,1,4,169,7,19,test,NA,1,17.4,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,13,25,64,70,83,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,714386,SpringOatPeaIntercrop_2024_NY_169_subplot_2,1,4,169,7,19,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,33,28,67,66,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,714388,SpringOatPeaIntercrop_2024_NY_169_subplot_3,1,4,169,7,19,test,NA,4,NA,NA,NA,182.4,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,26,29,63,65,76,NA,NA,NA,100.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,plot,711179,SpringOatPeaIntercrop_2024_NY_170,1,4,170,7,20,test,NA,,35.9,NA,NA,96.2,84,40,0,10.5,NA,NA,9,15,7,5,12.33333333,37.66666667,34,42.66666667,20,29.33333333,66.66666667,69.66666667,72,NA,NA,NA,285.9,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713509,SpringOatPeaIntercrop_2024_NY_170_subplot_1,1,4,170,7,20,test,NA,1,35.9,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,5,13,31,32,36,26,30,69,69,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713511,SpringOatPeaIntercrop_2024_NY_170_subplot_2,1,4,170,7,20,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,47,38,55,32,34,68,69,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202122,IL17-7334,17-7334,NA,subplot,713513,SpringOatPeaIntercrop_2024_NY_170_subplot_3,1,4,170,7,20,test,NA,4,NA,NA,NA,96.2,NA,NA,NA,NA,NA,NA,9,NA,NA,4,12,35,32,37,2,24,63,71,74,NA,NA,NA,285.9,NA,NA,NA,NA,NA,NA,ND Dawn,NA,NA,NA,NA,NA,NA,ND Dawn,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,plot,711322,SpringOatPeaIntercrop_2024_NY_171,1,4,171,8,20,test,NA,,NA,NA,NA,97.2,63,23,1,NA,NA,NA,18.8,16,6,5,11.33333333,48.66666667,50,52.66666667,16.33333333,24.66666667,76,94,89.66666667,NA,NA,NA,206.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150412G,NA,NA,NDP150412G,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714353,SpringOatPeaIntercrop_2024_NY_171_subplot_1,1,4,171,8,20,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,50,48,45,8,23,76,86,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150412G,NA,NA,NDP150412G,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714355,SpringOatPeaIntercrop_2024_NY_171_subplot_2,1,4,171,8,20,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,45,41,50,32,29,78,94,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150412G,NA,NA,NDP150412G,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714357,SpringOatPeaIntercrop_2024_NY_171_subplot_3,1,4,171,8,20,test,NA,4,NA,NA,NA,97.2,NA,NA,NA,NA,NA,NA,18.8,NA,NA,5,11,51,61,63,9,22,74,102,94,NA,NA,NA,206.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NDP150412G,NA,NA,NDP150412G,field
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,plot,711356,SpringOatPeaIntercrop_2024_NY_172,1,4,172,8,19,test,NA,,NA,157.7,NA,172.9,102,37,0,NA,0,NA,0,1,NA,0,0,0,0,0,21,25.33333333,78,92.66666667,94.66666667,NA,69,NA,101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714420,SpringOatPeaIntercrop_2024_NY_172_subplot_1,1,4,172,8,19,test,NA,2,NA,157.7,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,19,25,77,85,84,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714421,SpringOatPeaIntercrop_2024_NY_172_subplot_2,1,4,172,8,19,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,18,25,81,97,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",201753,IL15-5752,NA,NA,subplot,714423,SpringOatPeaIntercrop_2024_NY_172_subplot_3,1,4,172,8,19,test,NA,4,NA,NA,NA,172.9,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,26,26,76,96,98,NA,NA,NA,101.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,plot,711178,SpringOatPeaIntercrop_2024_NY_173,1,4,173,8,18,test,NA,,NA,218,336.8,NA,187,105,0,NA,0,0,NA,2,NA,0,0,0,0,0,18.33333333,26,77,89.33333333,89,NA,46.7,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,713551,SpringOatPeaIntercrop_2024_NY_173_subplot_1,1,4,173,8,18,test,NA,2,NA,218,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,16,28,74,89,93,NA,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,713553,SpringOatPeaIntercrop_2024_NY_173_subplot_2,1,4,173,8,18,test,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,26,29,80,93,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,713555,SpringOatPeaIntercrop_2024_NY_173_subplot_3,1,4,173,8,18,test,NA,3,NA,NA,336.8,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,13,21,77,86,84,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monoculture
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,plot,711284,SpringOatPeaIntercrop_2024_NY_174,1,4,174,8,17,test,NA,,NA,84.7,367.9,NA,200,90,4,NA,13.3,82,NA,14,6,4.666666667,16.33333333,69,76.66666667,86.66666667,19.33333333,24.66666667,78.66666667,88,92.33333333,NA,115.4,15,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
2024,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6669,SpringOatPeaIntercrop_2024_NY,Oat breeding programs collaborating on oat intercropping trials,Augmented,1.26,NA,NA,NA,NA,2024-May-03,2024-August-12,82,"Ithaca, NY",202018,IL17-1253,17-1253,NA,subplot,714089,SpringOatPeaIntercrop_2024_NY_174_subplot_1,1,4,174,8,17,test,NA,2,NA,84.7,NA,NA,NA,NA,NA,NA,13.3,NA,NA,NA,NA,0,9,53,90,95,12,23,72,92,96,NA,115.4,NA,NA,NA,NA,NA,NA,NA,Maxum,NA,NA,NA,NA,NA,NA,NA,Maxum,forage
