"","studyName","studyYear","studyLoc","germplasmName","peaName","pea_type","observationLevel","observationUnitName","plotNumber","blockNumber","Biomass_1_oat_g","Biomass_2_oat_g","Biomass_3_oat_g","Biomass_4_oat_g","oat_yield","Lodging","Biomass_1_pea_g","Biomass_2_pea_g","Biomass_3_pea_g","Biomass_4_pea_g","pea_yield","oat_fraction","location"
"1400","SpringOatPeaIntercrop_2024_SD",2024,"SD","SPURS","Maxum","forage","plot","SpringOatPeaIntercrop_2024_SD_202",202,4,NA,NA,NA,NA,269,NA,NA,NA,NA,NA,20,0.930795847750865,"SD"
"1401","SpringOatPeaIntercrop_2024_SD",2024,"SD","EXCEL","Frostmaster Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_203",203,4,NA,NA,NA,NA,266,NA,NA,NA,NA,NA,25,0.914089347079038,"SD"
"1402","SpringOatPeaIntercrop_2024_SD",2024,"SD","A10","Icicle Winter Peas","forage","plot","SpringOatPeaIntercrop_2024_SD_204",204,4,NA,NA,NA,NA,278,NA,NA,NA,NA,NA,5,0.982332155477032,"SD"
"1403","SpringOatPeaIntercrop_2024_SD",2024,"SD","SABER","AUSTRIAN FIELD PEAS","forage","plot","SpringOatPeaIntercrop_2024_SD_205",205,4,NA,NA,NA,NA,338,NA,NA,NA,NA,NA,13,0.962962962962963,"SD"
"1404","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","BUCKSKIN","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_1",1,1,NA,NA,NA,NA,441.784638604348,NA,NA,NA,NA,NA,3.39330292391304,0.992377648110182,"WI"
"1405","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","NATTY","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_2",2,1,NA,NA,NA,NA,445.64926397757,NA,NA,NA,NA,NA,9.91986125794392,0.97822534340356,"WI"
"1406","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-7334","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_3",3,1,NA,NA,NA,NA,407.896333357778,NA,NA,NA,NA,NA,1.79416016666667,0.995620693682121,"WI"
"1407","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-7339","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_4",4,1,NA,NA,NA,NA,455.525305248889,NA,NA,NA,NA,NA,20.3338152222222,0.957269253971446,"WI"
"1408","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-1253","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_5",5,1,NA,NA,NA,NA,354.557251718841,NA,NA,NA,NA,NA,8.98640222608696,0.975281091751781,"WI"
"1409","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ND161488","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_6",6,1,NA,NA,NA,NA,392.869814780952,NA,NA,NA,NA,NA,14.5583282095238,0.964267740312028,"WI"
"1410","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","MN18038X_008","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_7",7,1,NA,NA,NA,NA,355.534657891892,NA,NA,NA,NA,NA,3.72409461621622,0.989633948817622,"WI"
"1411","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","A25","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_8",8,1,NA,NA,NA,NA,257.439808903371,NA,NA,NA,NA,NA,11.6116433258427,0.95684229455134,"WI"
"1412","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","A11","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_9",9,1,NA,NA,NA,NA,413.70770357381,NA,NA,NA,NA,NA,11.3288399095238,0.973346197913526,"WI"
"1413","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WARRIOR","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_10",10,1,NA,NA,NA,NA,412.483609075862,NA,NA,NA,NA,NA,6.38473548965517,0.984757178305565,"WI"
"1414","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD180580","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_11",11,1,NA,NA,NA,NA,426.600025914286,NA,NA,NA,NA,NA,0.51261719047619,0.998799807969275,"WI"
"1415","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OT2130","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_12",12,1,NA,NA,NA,NA,477.702417997297,NA,NA,NA,NA,NA,6.80811047027027,0.985948477751756,"WI"
"1416","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OGLE","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_13",13,1,NA,NA,NA,NA,455.997019859375,NA,NA,NA,NA,NA,11.740535590625,0.974899309551208,"WI"
"1417","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD181245","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_14",14,1,NA,NA,NA,NA,313.916765160976,NA,NA,NA,NA,NA,11.9202251073171,0.963416599516519,"WI"
"1418","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","COLT","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_15",15,1,NA,NA,NA,NA,293.78804956962,NA,NA,NA,NA,NA,2.18024526582278,0.992633517495396,"WI"
"1419","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WI_X10710-7","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_16",16,1,NA,NA,NA,NA,380.654336990124,NA,NA,NA,NA,NA,2.57827460987654,0.993272298515744,"WI"
"1420","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-1704","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_17",17,1,NA,NA,NA,NA,454.601393581081,NA,NA,NA,NA,NA,16.8457092405405,0.964268081955073,"WI"
"1421","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WI_X10642-3","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_18",18,1,NA,NA,NA,NA,349.2960720475,NA,NA,NA,NA,NA,6.2167649775,0.982513247539743,"WI"
"1422","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD190992","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_19",19,1,NA,NA,NA,NA,432.267008955,NA,NA,NA,NA,NA,41.6873114725,0.912043609107944,"WI"
"1423","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","REINS","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_20",20,1,NA,NA,NA,NA,338.596866092784,NA,NA,NA,NA,NA,14.6492252783505,0.958529688972667,"WI"
"1424","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","MN18038X_008","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_21",21,1,NA,NA,NA,NA,387.51326668,NA,NA,NA,NA,NA,3.90071528,0.990034297547402,"WI"
"1425","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OT3120","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_22",22,1,NA,NA,NA,NA,453.9014144,NA,NA,NA,NA,NA,10.28370392,0.977845683728037,"WI"
"1426","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","CORRAL","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_23",23,1,NA,NA,NA,NA,367.474541029787,NA,NA,NA,NA,NA,15.7580705702128,0.958881185751853,"WI"
"1427","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","BAKER","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_24",24,1,NA,NA,NA,NA,326.39361752,NA,NA,NA,NA,NA,11.174029518,0.966898399132598,"WI"
"1428","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","GOLIATH","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_25",25,1,NA,NA,NA,NA,327.144967859184,NA,NA,NA,NA,NA,5.51429634897959,0.983423590014529,"WI"
"1429","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-5238","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_26",26,2,NA,NA,NA,NA,330.734397753535,NA,NA,NA,NA,NA,1.17435938181818,0.996461800550387,"WI"
"1430","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","HORSEPOWER","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_27",27,2,NA,NA,NA,NA,228.023645811236,NA,NA,NA,NA,NA,8.75711434157303,0.963015937883122,"WI"
"1431","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ND170376","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_28",28,2,NA,NA,NA,NA,407.616500004651,NA,NA,NA,NA,NA,1.40194840930233,0.996572407883462,"WI"
"1432","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD191467","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_29",29,2,NA,NA,NA,NA,356.308633873118,NA,NA,NA,NA,NA,0.509309982795699,0.998572633491209,"WI"
"1433","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD181245","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_30",30,2,NA,NA,NA,NA,316.600832379382,NA,NA,NA,NA,NA,0.66587387628866,0.997901217293969,"WI"
"1434","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WI_X10680-3","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_31",31,2,NA,NA,NA,NA,465.879731535484,NA,NA,NA,NA,NA,2.36134628387097,0.99495698605755,"WI"
"1435","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","BAKER","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_32",32,2,NA,NA,NA,NA,317.814771676923,NA,NA,NA,NA,NA,10.9305757846154,0.966750629722922,"WI"
"1436","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD170935","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_33",33,2,NA,NA,NA,NA,378.989032771014,NA,NA,NA,NA,NA,0,1,"WI"
"1437","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-7339","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_34",34,2,NA,NA,NA,NA,511.298526944828,NA,NA,NA,NA,NA,0.519687772413793,0.998984624310995,"WI"
"1438","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","NEWBURG","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_35",35,2,NA,NA,NA,NA,294.816398586667,NA,NA,NA,NA,NA,0.239221355555556,0.999189233014432,"WI"
"1439","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SADDLE","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_36",36,2,NA,NA,NA,NA,360.06454336087,NA,NA,NA,NA,NA,2.80825069565217,0.992261060234748,"WI"
"1440","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","A10","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_37",37,2,NA,NA,NA,NA,289.614571455172,NA,NA,NA,NA,NA,5.51858920229885,0.981301358376656,"WI"
"1441","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","HAYDEN","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_38",38,2,NA,NA,NA,NA,399.409147589189,NA,NA,NA,NA,NA,7.12814985135135,0.982466184784942,"WI"
"1442","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SABER","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_39",39,2,NA,NA,NA,NA,356.2932966975,NA,NA,NA,NA,NA,5.7861665375,0.984019622417125,"WI"
"1443","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","RUSHMORE","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_40",40,2,NA,NA,NA,NA,303.841024225,NA,NA,NA,NA,NA,18.1850948321429,0.943529130850048,"WI"
"1444","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WI_X10710-7","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_41",41,2,NA,NA,NA,NA,297.535078933333,NA,NA,NA,NA,NA,2.89176403333333,0.990374481837982,"WI"
"1445","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD190850","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_42",42,2,NA,NA,NA,NA,202.584379271698,NA,NA,NA,NA,NA,37.6570522528302,0.843253297260737,"WI"
"1446","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","GOLIATH","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_43",43,2,NA,NA,NA,NA,269.849243425263,NA,NA,NA,NA,NA,9.85843796842105,0.964754496840058,"WI"
"1447","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OT2130","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_44",44,2,NA,NA,NA,NA,377.042759025,NA,NA,NA,NA,NA,0.852226079166667,0.997744807121662,"WI"
"1448","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","BUCKSKIN","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_45",45,2,NA,NA,NA,NA,325.403643536449,NA,NA,NA,NA,NA,1.36825672523364,0.995812807881773,"WI"
"1449","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL15-5752","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_46",46,2,NA,NA,NA,NA,388.68100002449,NA,NA,NA,NA,NA,5.36051119183673,0.986396074933095,"WI"
"1450","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ESKER","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_47",47,2,NA,NA,NA,NA,139.480122133333,NA,NA,NA,NA,NA,0.0422155333333333,0.999697428139183,"WI"
"1451","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WARRIOR","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_48",48,2,NA,NA,NA,NA,404.803937296154,NA,NA,NA,NA,NA,0.621055442307692,0.998468137254902,"WI"
"1452","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ND161488","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_49",49,2,NA,NA,NA,NA,422.025975644037,NA,NA,NA,NA,NA,1.52092109541284,0.996409084549736,"WI"
"1453","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","EXCEL","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_50",50,2,NA,NA,NA,NA,397.356240432,NA,NA,NA,NA,NA,7.836891608,0.980658873538789,"WI"
"1454","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","COLT","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_52",52,3,NA,NA,NA,NA,382.432928782857,NA,NA,NA,NA,NA,20.4021641809524,0.949353557976178,"WI"
"1455","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","DEON","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_53",53,3,NA,NA,NA,NA,411.079331469811,NA,NA,NA,NA,NA,0.0812449886792453,0.999802400829916,"WI"
"1456","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD170935","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_54",54,3,NA,NA,NA,NA,416.131137272897,NA,NA,NA,NA,NA,4.64804858130841,0.988953710788064,"WI"
"1457","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","LEGGETT","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_55",55,3,NA,NA,NA,NA,363.024328376238,NA,NA,NA,NA,NA,43.827247160396,0.892277061720633,"WI"
"1458","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-7334","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_56",56,3,NA,NA,NA,NA,479.469272656311,NA,NA,NA,NA,NA,6.52168511067961,0.98658064516129,"WI"
"1459","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SABER","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_57",57,3,NA,NA,NA,NA,352.916741632323,NA,NA,NA,NA,NA,11.7435938181818,0.967795801526718,"WI"
"1460","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SPURS","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_58",58,3,NA,NA,NA,NA,366.751085103448,NA,NA,NA,NA,NA,15.3431628045977,0.959844559585492,"WI"
"1461","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OT3120","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_59",59,3,NA,NA,NA,NA,488.519910713889,NA,NA,NA,NA,NA,16.8352028972222,0.966686390532544,"WI"
"1462","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-5238","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_60",60,3,NA,NA,NA,NA,389.578272821053,NA,NA,NA,NA,NA,10.5949879315789,0.973523998301005,"WI"
"1463","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD191467","Organic 4010","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_61",61,3,NA,NA,NA,NA,350.911148449383,NA,NA,NA,NA,NA,6.9639994617284,0.980540701128936,"WI"
"1464","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","OGLE","Icicle Winter Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_62",62,3,NA,NA,NA,NA,415.03693941519,NA,NA,NA,NA,NA,1.44441248860759,0.996531867556603,"WI"
"1465","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","GOPHER","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_63",63,3,NA,NA,NA,NA,371.60645372,NA,NA,NA,NA,NA,0.526286982222222,0.998585754692723,"WI"
"1466","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SADDLE","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_64",64,3,NA,NA,NA,NA,422.145112730526,NA,NA,NA,NA,NA,1.92636144210526,0.995457460453185,"WI"
"1467","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ND170307","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_65",65,3,NA,NA,NA,NA,449.144016376238,NA,NA,NA,NA,NA,12.8966364455446,0.972087658592849,"WI"
"1468","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD181245","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_66",66,3,NA,NA,NA,NA,420.9732984,NA,NA,NA,NA,NA,30.1418908,0.933183604716451,"WI"
"1469","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD190992","NDP150412G","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_67",67,3,NA,NA,NA,NA,432.406953448,NA,NA,NA,NA,NA,9.387045992,0.978752436647173,"WI"
"1470","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-1253","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_68",68,3,NA,NA,NA,NA,418.412948063918,NA,NA,NA,NA,NA,6.05945227422681,0.985724743777452,"WI"
"1471","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL15-5752","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_69",69,3,NA,NA,NA,NA,337.212403325,NA,NA,NA,NA,NA,8.92249652115385,0.974222488038277,"WI"
"1472","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","IL17-1704","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_70",70,3,NA,NA,NA,NA,386.806996708738,NA,NA,NA,NA,NA,26.2121574640777,0.936535249759603,"WI"
"1473","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","MN18015X_004","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_71",71,3,NA,NA,NA,NA,383.274015296154,NA,NA,NA,NA,NA,0.621055442307692,0.998382226056946,"WI"
"1474","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD181377","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_72",72,3,NA,NA,NA,NA,363.449456856604,NA,NA,NA,NA,NA,16.9192688924528,0.955518769690821,"WI"
"1475","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","A10","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_73",73,3,NA,NA,NA,NA,406.833507049524,NA,NA,NA,NA,NA,6.17191097333333,0.985056101678086,"WI"
"1476","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD181237","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_74",74,3,NA,NA,NA,NA,311.086265133333,NA,NA,NA,NA,NA,11.1871163333333,0.965286874508777,"WI"
"1477","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","RUSHMORE","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_75",75,3,NA,NA,NA,NA,397.733106075214,NA,NA,NA,NA,NA,1.5089347042735,0.996220501474926,"WI"
"1478","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","MN18015X_004","AUSTRIAN FIELD PEAS","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_76",76,4,NA,NA,NA,NA,330.544108038889,NA,NA,NA,NA,NA,7.63514826481481,0.977422777646781,"WI"
"1479","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","HORSEPOWER","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_77",77,4,NA,NA,NA,NA,431.471274675676,NA,NA,NA,NA,NA,0.116377956756757,0.999730349197789,"WI"
"1480","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD190850","ND Victory","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_78",78,4,NA,NA,NA,NA,407.808788521277,NA,NA,NA,NA,NA,1.76362127021277,0.995693993960407,"WI"
"1481","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","CORRAL","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_79",79,4,NA,NA,NA,NA,387.307091462366,NA,NA,NA,NA,NA,2.10669129247312,0.994590095713691,"WI"
"1482","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","NATTY","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_80",80,4,NA,NA,NA,NA,330.62286160396,NA,NA,NA,NA,NA,11.9373824950495,0.965152457996266,"WI"
"1483","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","GOPHER","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_81",81,4,NA,NA,NA,NA,359.262631773333,NA,NA,NA,NA,NA,0,1,"WI"
"1484","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","SD180580","Frostmaster Peas","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_82",82,4,NA,NA,NA,NA,376.002810632099,NA,NA,NA,NA,NA,8.63854895061728,0.977541289475503,"WI"
"1485","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","REINS","DS Admiral","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_83",83,4,NA,NA,NA,NA,380.430772435616,NA,NA,NA,NA,NA,2.03502002465753,0.994679210363973,"WI"
"1486","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ND170307","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_84",84,4,NA,NA,NA,NA,424.405563559551,NA,NA,NA,NA,NA,16.4498280449438,0.962686567164179,"WI"
"1487","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","A25","delta field pea","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_85",85,4,NA,NA,NA,NA,205.413031326531,NA,NA,NA,NA,NA,10.8088996163265,0.950010160536477,"WI"
"1488","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","NEWBURG","NDP150231Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_86",86,4,NA,NA,NA,NA,396.68881285,NA,NA,NA,NA,NA,0.703862834615385,0.99822879766618,"WI"
"1489","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","MN18038X_008","ND Dawn","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_87",87,4,NA,NA,NA,NA,424.074221212121,NA,NA,NA,NA,NA,1.04387500606061,0.997544505831799,"WI"
"1490","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","ESKER","Maxum","forage","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_88",88,4,NA,NA,NA,NA,258.993630122105,NA,NA,NA,NA,NA,11.3542009705263,0.958001508927823,"WI"
"1491","Wisconsin_OatPeaIntercropPilot_2023_Madison",2023,"WI","WI_X10642-3","NDP140510Y","field","plot","Wisconsin_OatPeaIntercropPilot_2023_Madison-PLOT_89",89,4,NA,NA,NA,NA,314.272271434,NA,NA,NA,NA,NA,1.528624462,0.995159530951732,"WI"
